⸮⸮x\҈⸮⸮⸮⸮4QIQJº뼨V⸮⸮n⸮ы⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮!XInitializing I2C MPU...
Testing MPU connection...
MPU6050 connection successful
Initializing DMP...
>......>......
//         X Accel  Y Accel  Z Accel   X Gyro   Y Gyro   Z Gyro
// OFFSETS 906.00000,  -307.00000,  1282.00000,  61.00000,  -5.00000,  15.00000
Enabling DMP...
Enabling interrupt detection (Arduino external interrupt 0)...
DMP ready! Waiting for first interrupt...
Initializing altimeter...
Testing altimeter connection...
BMP085 connection successful
T/P/A	24.40	98694.00	221
ypr	-12.41	7.17	0.48
T/P/A	24.40	98698.00	221
ypr	-12.41	7.17	0.48
T/P/A	24.40	98693.00	221
ypr	-12.41	7.18	0.48
T/P/A	24.40	98690.00	221
ypr	-12.41	7.18	0.48
T/P/A	24.40	98699.00	220
ypr	-12.41	7.18	0.48
T/P/A	24.40	98690.00	221
ypr	-12.41	7.18	0.48
T/P/A	24.40	98692.00	221
ypr	-12.41	7.18	0.48
T/P/A	24.40	98700.00	220
ypr	-12.41	7.18	0.48
T/P/A	24.40	98696.00	221
ypr	-12.41	7.18	0.48
T/P/A	24.40	98699.00	220
ypr	-12.41	7.18	0.48
T/P/A	24.40	98700.00	220
ypr	-12.41	7.18	0.48
T/P/A	24.40	98702.00	220
ypr	-12.41	7.17	0.48
T/P/A	24.40	98692.00	221
ypr	-12.42	7.18	0.47
T/P/A	24.40	98699.00	220
ypr	-12.41	7.18	0.48
T/P/A	24.40	98687.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98692.00	221
ypr	-12.42	7.18	0.47
T/P/A	24.40	98694.00	221
ypr	-12.42	7.17	0.47
T/P/A	24.40	98697.00	221
ypr	-12.42	7.18	0.47
T/P/A	24.40	98699.00	220
ypr	-12.42	7.17	0.47
T/P/A	24.40	98696.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98701.00	220
ypr	-12.42	7.17	0.47
T/P/A	24.40	98704.00	220
ypr	-12.42	7.17	0.47
T/P/A	24.40	98698.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98690.00	221
ypr	-12.42	7.17	0.47
T/P/A	24.40	98698.00	221
ypr	-12.42	7.17	0.47
T/P/A	24.40	98699.00	220
ypr	-12.42	7.17	0.47
T/P/A	24.40	98694.00	221
ypr	-12.42	7.17	0.47
T/P/A	24.40	98705.00	220
ypr	-12.42	7.18	0.47
T/P/A	24.40	98703.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98702.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98697.00	221
ypr	-12.42	7.18	0.47
T/P/A	24.40	98699.00	220
ypr	-12.42	7.17	0.47
T/P/A	24.40	98704.00	220
ypr	-12.42	7.17	0.47
T/P/A	24.40	98704.00	220
ypr	-12.42	7.17	0.47
T/P/A	24.40	98706.00	220
ypr	-12.42	7.17	0.47
T/P/A	24.40	98694.00	221
ypr	-12.42	7.17	0.47
T/P/A	24.40	98699.00	220
ypr	-12.42	7.18	0.47
T/P/A	24.40	98694.00	221
ypr	-12.42	7.18	0.47
T/P/A	24.40	98703.00	220
ypr	-12.42	7.18	0.47
T/P/A	24.40	98703.00	220
ypr	-12.42	7.18	0.47
T/P/A	24.40	98699.00	220
ypr	-12.42	7.19	0.47
T/P/A	24.40	98694.00	221
ypr	-12.42	7.18	0.47
T/P/A	24.40	98704.00	220
ypr	-12.42	7.18	0.48
T/P/A	24.40	98689.00	221
ypr	-12.42	7.18	0.48
T/P/A	24.40	98704.00	220
ypr	-12.42	7.18	0.48
T/P/A	24.40	98693.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98698.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98695.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98698.00	221
ypr	-12.42	7.18	0.48
T/P/A	24.40	98702.00	220
ypr	-12.43	7.17	0.47
T/P/A	24.40	98701.00	220
ypr	-12.43	7.17	0.47
T/P/A	24.40	98704.00	220
ypr	-12.43	7.17	0.47
T/P/A	24.40	98699.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98701.00	220
ypr	-12.42	7.18	0.48
T/P/A	24.40	98704.00	220
ypr	-12.42	7.18	0.48
T/P/A	24.40	98699.00	220
ypr	-12.42	7.18	0.47
T/P/A	24.40	98700.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98698.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98703.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98703.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98694.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98700.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98701.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98706.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98700.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98697.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98704.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98699.00	220
ypr	-12.42	7.17	0.47
T/P/A	24.40	98705.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98701.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98697.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98699.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98704.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98702.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98702.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98696.00	221
ypr	-12.42	7.18	0.48
T/P/A	24.40	98701.00	220
ypr	-12.42	7.18	0.48
T/P/A	24.40	98705.00	220
ypr	-12.42	7.18	0.48
T/P/A	24.40	98693.00	221
ypr	-12.42	7.18	0.47
T/P/A	24.40	98700.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98701.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98700.00	220
ypr	-12.42	7.18	0.47
T/P/A	24.40	98699.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98696.00	221
ypr	-12.42	7.17	0.47
T/P/A	24.40	98701.00	220
ypr	-12.42	7.17	0.47
T/P/A	24.40	98700.00	220
ypr	-12.42	7.17	0.47
T/P/A	24.40	98695.00	221
ypr	-12.42	7.17	0.47
T/P/A	24.40	98698.00	221
ypr	-12.42	7.17	0.47
T/P/A	24.40	98696.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98685.00	222
ypr	-12.42	7.18	0.47
T/P/A	24.40	98688.00	221
ypr	-12.42	7.18	0.47
T/P/A	24.40	98689.00	221
ypr	-12.42	7.19	0.47
T/P/A	24.40	98688.00	221
ypr	-12.42	7.19	0.47
T/P/A	24.40	98689.00	221
ypr	-12.42	7.18	0.47
T/P/A	24.40	98691.00	221
ypr	-12.42	7.18	0.47
T/P/A	24.40	98688.00	221
ypr	-12.42	7.18	0.47
T/P/A	24.40	98688.00	221
ypr	-12.42	7.18	0.47
T/P/A	24.40	98688.00	221
ypr	-12.42	7.18	0.47
T/P/A	24.40	98693.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98694.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98697.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98696.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98701.00	220
ypr	-12.42	7.17	0.48
T/P/A	24.40	98689.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98698.00	221
ypr	-12.42	7.17	0.47
T/P/A	24.40	98695.00	221
ypr	-12.42	7.17	0.47
T/P/A	24.40	98692.00	221
ypr	-12.42	7.17	0.47
T/P/A	24.40	98702.00	220
ypr	-12.42	7.17	0.47
T/P/A	24.40	98697.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98694.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98697.00	221
ypr	-12.42	7.17	0.48
T/P/A	24.40	98701.00	220
ypr	-12.42	7.18	0.48
T/P/A	24.40	98696.00	221
ypr	-12.42	7.18	0.49
T/P/A	24.40	98700.00	220
ypr	-12.42	7.18	0.49
T/P/A	24.40	98696.00	221
ypr	-12.43	7.18	0.48
T/P/A	24.40	98693.00	221
ypr	-12.43	7.18	0.48
T/P/A	24.40	98696.00	221
ypr	-12.43	7.18	0.48
T/P/A	24.40	98694.00	221
ypr	-12.43	7.18	0.48
T/P/A	24.40	98706.00	220
ypr	-12.43	7.18	0.48
T/P/A	24.40	98694.00	221
ypr	-12.43	7.18	0.47
T/P/A	24.40	98699.00	220
ypr	-12.44	7.19	0.47
T/P/A	24.40	98696.00	221
ypr	-12.44	7.19	0.47
T/P/A	24.40	98697.00	221
ypr	-12.44	7.19	0.47
T/P/A	24.40	98701.00	220
ypr	-12.44	7.19	0.47
T/P/A	24.40	98699.00	220
ypr	-12.44	7.19	0.47
T/P/A	24.40	98698.00	221
ypr	-12.44	7.19	0.47
T/P/A	24.40	98694.00	221
ypr	-12.44	7.19	0.47
T/P/A	24.40	98696.00	221
ypr	-12.44	7.19	0.47
T/P/A	24.40	98697.00	221
ypr	-12.44	7.19	0.47
T/P/A	24.40	98692.00	221
ypr	-12.44	7.19	0.47
T/P/A	24.40	98686.00	222
ypr	-12.44	7.19	0.47
T/P/A	24.40	98696.00	221
ypr	-12.44	7.20	0.47
T/P/A	24.40	98693.00	221
ypr	-12.44	7.19	0.48
T/P/A	24.40	98695.00	221
ypr	-12.44	7.19	0.48
T/P/A	24.40	98697.00	221
ypr	-12.44	7.19	0.48
T/P/A	24.40	98688.00	221
ypr	-12.44	7.19	0.48
T/P/A	24.40	98694.00	221
ypr	-12.44	7.20	0.47
T/P/A	24.40	98700.00	220
ypr	-12.44	7.20	0.47
T/P/A	24.40	98697.00	221
ypr	-12.45	7.20	0.47
T/P/A	24.40	98705.00	220
ypr	-12.44	7.20	0.47
T/P/A	24.40	98698.00	221
ypr	-12.45	7.19	0.48
T/P/A	24.40	98705.00	220
ypr	-12.44	7.19	0.48
T/P/A	24.40	98691.00	221
ypr	-12.45	7.19	0.49
T/P/A	24.40	98696.00	221
ypr	-12.45	7.19	0.49
T/P/A	24.40	98696.00	221
ypr	-12.46	7.19	0.48
T/P/A	24.40	98698.00	221
ypr	-12.46	7.19	0.48
T/P/A	24.40	98700.00	220
ypr	-12.46	7.18	0.48
T/P/A	24.40	98698.00	221
ypr	-12.46	7.18	0.48
T/P/A	24.40	98696.00	221
ypr	-12.46	7.19	0.49
T/P/A	24.40	98698.00	221
ypr	-12.46	7.18	0.49
T/P/A	24.40	98688.00	221
ypr	-12.47	7.18	0.49
T/P/A	24.40	98694.00	221
ypr	-12.47	7.18	0.49
T/P/A	24.40	98701.00	220
ypr	-12.47	7.18	0.49
T/P/A	24.40	98695.00	221
ypr	-12.47	7.18	0.49
T/P/A	24.40	98693.00	221
ypr	-12.47	7.18	0.49
T/P/A	24.40	98701.00	220
ypr	-12.47	7.18	0.49
T/P/A	24.40	98697.00	221
ypr	-12.47	7.18	0.49
T/P/A	24.40	98700.00	220
ypr	-12.47	7.18	0.49
T/P/A	24.40	98696.00	221
ypr	-12.47	7.18	0.49
T/P/A	24.40	98694.00	221
ypr	-12.47	7.18	0.49
T/P/A	24.40	98698.00	221
ypr	-12.47	7.18	0.48
T/P/A	24.40	98698.00	221
ypr	-12.47	7.18	0.48
T/P/A	24.40	98698.00	221
ypr	-12.47	7.18	0.49
T/P/A	24.40	98698.00	221
ypr	-12.48	7.18	0.48
T/P/A	24.40	98700.00	220
ypr	-12.48	7.18	0.48
T/P/A	24.40	98696.00	221
ypr	-12.48	7.18	0.48
T/P/A	24.40	98696.00	221
ypr	-12.48	7.18	0.48
T/P/A	24.40	98693.00	221
ypr	-12.49	7.18	0.49
T/P/A	24.40	98696.00	221
ypr	-12.49	7.18	0.49
T/P/A	24.40	98701.00	220
ypr	-12.49	7.18	0.49
T/P/A	24.40	98696.00	221
ypr	-12.49	7.18	0.49
T/P/A	24.40	98690.00	221
ypr	-12.48	7.18	0.49
T/P/A	24.40	98699.00	220
ypr	-12.48	7.18	0.49
T/P/A	24.40	98690.00	221
ypr	-12.48	7.18	0.49
T/P/A	24.40	98694.00	221
ypr	-12.48	7.18	0.48
T/P/A	24.40	98700.00	220
ypr	-12.48	7.18	0.48
T/P/A	24.40	98691.00	221
ypr	-12.48	7.18	0.48
T/P/A	24.40	98693.00	221
ypr	-12.48	7.18	0.48
T/P/A	24.40	98698.00	221
ypr	-12.49	7.18	0.48
T/P/A	24.40	98700.00	220
ypr	-12.49	7.18	0.48
T/P/A	24.40	98696.00	221
ypr	-12.49	7.18	0.48
T/P/A	24.40	98698.00	221
ypr	-12.49	7.18	0.48
T/P/A	24.40	98701.00	220
ypr	-12.49	7.18	0.48
T/P/A	24.40	98698.00	221
ypr	-12.49	7.18	0.49
T/P/A	24.40	98697.00	221
ypr	-12.49	7.18	0.49
T/P/A	24.40	98697.00	221
ypr	-12.49	7.18	0.48
T/P/A	24.40	98694.00	221
ypr	-12.49	7.18	0.48
T/P/A	24.40	98693.00	221
ypr	-12.49	7.18	0.48
T/P/A	24.40	98697.00	221
ypr	-12.50	7.18	0.48
T/P/A	24.40	98691.00	221
ypr	-12.49	7.18	0.48
T/P/A	24.40	98698.00	221
ypr	-12.49	7.18	0.48
T/P/A	24.40	98701.00	220
ypr	-12.50	7.18	0.47
T/P/A	24.40	98697.00	221
ypr	-12.50	7.18	0.48
T/P/A	24.40	98688.00	221
ypr	-12.50	7.19	0.48
T/P/A	24.40	98698.00	221
ypr	-12.50	7.19	0.48
T/P/A	24.40	98694.00	221
ypr	-12.49	7.19	0.47
T/P/A	24.40	98694.00	221
ypr	-12.49	7.18	0.47
T/P/A	24.40	98695.00	221
ypr	-12.49	7.18	0.48
T/P/A	24.40	98700.00	220
ypr	-12.49	7.18	0.48
T/P/A	24.40	98691.00	221
ypr	-12.49	7.18	0.48
T/P/A	24.40	98694.00	221
ypr	-12.49	7.18	0.48
T/P/A	24.40	98698.00	221
ypr	-12.49	7.18	0.48
T/P/A	24.40	98698.00	221
ypr	-12.49	7.18	0.48
T/P/A	24.40	98700.00	220
ypr	-12.50	7.18	0.48
T/P/A	24.40	98695.00	221
ypr	-12.50	7.18	0.48
T/P/A	24.40	98699.00	220
ypr	-12.50	7.18	0.48
T/P/A	24.40	98697.00	221
ypr	-12.50	7.18	0.48
T/P/A	24.40	98693.00	221
ypr	-12.50	7.18	0.48
T/P/A	24.40	98693.00	221
ypr	-12.50	7.18	0.48
T/P/A	24.40	98699.00	220
ypr	-12.50	7.18	0.48
T/P/A	24.40	98691.00	221
ypr	-12.50	7.18	0.48
T/P/A	24.40	98693.00	221
ypr	-12.50	7.18	0.48
T/P/A	24.30	98690.00	221
ypr	-12.51	7.18	0.48
T/P/A	24.40	98697.00	221
ypr	-12.51	7.18	0.48
T/P/A	24.30	98698.00	221
ypr	-12.51	7.18	0.48
T/P/A	24.40	98700.00	220
ypr	-12.51	7.18	0.48
T/P/A	24.30	98692.00	221
ypr	-12.51	7.18	0.48
T/P/A	24.40	98699.00	220
ypr	-12.51	7.18	0.48
T/P/A	24.40	98694.00	221
ypr	-12.51	7.18	0.48
T/P/A	24.40	98695.00	221
ypr	-12.52	7.18	0.48
T/P/A	24.30	98693.00	221
ypr	-12.52	7.18	0.48
T/P/A	24.30	98695.00	221
ypr	-12.51	7.17	0.48
T/P/A	24.40	98695.00	221
ypr	-12.51	7.17	0.48
T/P/A	24.40	98692.00	221
ypr	-12.51	7.17	0.48
T/P/A	24.30	98693.00	221
ypr	-12.51	7.17	0.48
T/P/A	24.30	98692.00	221
ypr	-12.51	7.17	0.48
T/P/A	24.40	98701.00	220
ypr	-12.52	7.18	0.48
T/P/A	24.30	98694.00	221
ypr	-12.52	7.17	0.48
T/P/A	24.30	98698.00	221
ypr	-12.52	7.18	0.48
T/P/A	24.30	98696.00	221
ypr	-12.52	7.18	0.48
T/P/A	24.30	98696.00	221
ypr	-12.52	7.18	0.48
T/P/A	24.40	98703.00	220
ypr	-12.52	7.18	0.48
T/P/A	24.30	98696.00	221
ypr	-12.52	7.18	0.48
T/P/A	24.30	98700.00	220
ypr	-12.52	7.18	0.48
T/P/A	24.30	98692.00	221
ypr	-12.52	7.18	0.48
T/P/A	24.30	98694.00	221
ypr	-12.52	7.19	0.47
T/P/A	24.30	98692.00	221
ypr	-12.53	7.18	0.48
T/P/A	24.30	98695.00	221
ypr	-12.53	7.18	0.47
T/P/A	24.30	98694.00	221
ypr	-12.53	7.18	0.48
T/P/A	24.30	98700.00	220
ypr	-12.53	7.18	0.47
T/P/A	24.30	98700.00	220
ypr	-12.53	7.18	0.48
T/P/A	24.30	98694.00	221
ypr	-12.53	7.18	0.47
T/P/A	24.30	98696.00	221
ypr	-12.53	7.18	0.48
T/P/A	24.30	98699.00	220
ypr	-12.53	7.18	0.47
T/P/A	24.30	98695.00	221
ypr	-12.53	7.18	0.47
T/P/A	24.30	98700.00	220
ypr	-12.54	7.18	0.47
T/P/A	24.30	98696.00	221
ypr	-12.54	7.18	0.47
T/P/A	24.30	98697.00	221
ypr	-12.54	7.18	0.47
T/P/A	24.30	98697.00	221
ypr	-12.54	7.18	0.47
T/P/A	24.30	98704.00	220
ypr	-12.54	7.18	0.48
T/P/A	24.30	98701.00	220
ypr	-12.54	7.18	0.47
T/P/A	24.30	98699.00	220
ypr	-12.54	7.18	0.47
T/P/A	24.30	98699.00	220
ypr	-12.54	7.19	0.47
T/P/A	24.30	98693.00	221
ypr	-12.54	7.19	0.47
T/P/A	24.30	98695.00	221
ypr	-12.54	7.18	0.47
T/P/A	24.30	98693.00	221
ypr	-12.54	7.19	0.47
T/P/A	24.30	98691.00	221
ypr	-12.55	7.18	0.48
T/P/A	24.30	98702.00	220
ypr	-12.54	7.18	0.47
T/P/A	24.30	98696.00	221
ypr	-12.54	7.18	0.47
T/P/A	24.30	98698.00	221
ypr	-12.55	7.18	0.48
T/P/A	24.30	98693.00	221
ypr	-12.55	7.18	0.48
T/P/A	24.30	98691.00	221
ypr	-12.55	7.18	0.48
T/P/A	24.30	98691.00	221
ypr	-12.55	7.18	0.47
T/P/A	24.30	98697.00	221
ypr	-12.54	7.18	0.47
T/P/A	24.30	98695.00	221
ypr	-12.55	7.18	0.47
T/P/A	24.30	98692.00	221
ypr	-12.55	7.18	0.47
T/P/A	24.30	98691.00	221
ypr	-12.55	7.17	0.48
T/P/A	24.30	98694.00	221
ypr	-12.56	7.17	0.47
T/P/A	24.30	98690.00	221
ypr	-12.56	7.17	0.47
T/P/A	24.30	98693.00	221
ypr	-12.56	7.17	0.47
T/P/A	24.30	98694.00	221
ypr	-12.56	7.17	0.47
T/P/A	24.30	98694.00	221
ypr	-12.56	7.17	0.47
T/P/A	24.30	98694.00	221
ypr	-12.56	7.17	0.48
T/P/A	24.30	98690.00	221
ypr	-12.56	7.18	0.49
T/P/A	24.30	98690.00	221
ypr	-12.56	7.18	0.48
T/P/A	24.30	98696.00	221
ypr	-12.56	7.18	0.48
T/P/A	24.30	98693.00	221
ypr	-12.57	7.18	0.48
T/P/A	24.30	98698.00	221
ypr	-12.57	7.18	0.48
T/P/A	24.30	98692.00	221
ypr	-12.57	7.18	0.48
T/P/A	24.30	98692.00	221
ypr	-12.57	7.18	0.48
T/P/A	24.30	98684.00	222
ypr	-12.57	7.18	0.47
T/P/A	24.30	98696.00	221
ypr	-12.57	7.18	0.47
T/P/A	24.30	98687.00	221
ypr	-12.57	7.18	0.47
T/P/A	24.30	98687.00	221
ypr	-12.57	7.18	0.47
T/P/A	24.30	98691.00	221
ypr	-12.57	7.18	0.47
T/P/A	24.30	98692.00	221
ypr	-12.56	7.18	0.47
T/P/A	24.30	98693.00	221
ypr	-12.56	7.18	0.47
T/P/A	24.30	98698.00	221
ypr	-12.57	7.18	0.47
T/P/A	24.30	98695.00	221
ypr	-12.57	7.18	0.47
T/P/A	24.30	98697.00	221
ypr	-12.57	7.18	0.47
T/P/A	24.30	98702.00	220
ypr	-12.57	7.18	0.47
T/P/A	24.30	98699.00	220
ypr	-12.58	7.18	0.46
T/P/A	24.30	98694.00	221
ypr	-12.57	7.18	0.47
T/P/A	24.30	98697.00	221
ypr	-12.58	7.18	0.47
T/P/A	24.30	98687.00	221
ypr	-12.58	7.18	0.47
T/P/A	24.30	98691.00	221
ypr	-12.58	7.19	0.47
T/P/A	24.30	98692.00	221
ypr	-12.58	7.19	0.47
T/P/A	24.30	98698.00	221
ypr	-12.58	7.18	0.47
T/P/A	24.30	98695.00	221
ypr	-12.59	7.18	0.47
T/P/A	24.30	98702.00	220
ypr	-12.59	7.18	0.47
T/P/A	24.30	98691.00	221
ypr	-12.59	7.18	0.47
T/P/A	24.30	98700.00	220
ypr	-12.59	7.18	0.47
T/P/A	24.30	98700.00	220
ypr	-12.59	7.18	0.48
T/P/A	24.30	98696.00	221
ypr	-12.59	7.18	0.49
T/P/A	24.30	98697.00	221
ypr	-12.59	7.18	0.49
T/P/A	24.30	98697.00	221
ypr	-12.59	7.18	0.49
T/P/A	24.30	98689.00	221
ypr	-12.59	7.17	0.49
T/P/A	24.30	98688.00	221
ypr	-12.59	7.18	0.49
T/P/A	24.30	98691.00	221
ypr	-12.59	7.18	0.48
T/P/A	24.30	98692.00	221
ypr	-12.59	7.18	0.49
T/P/A	24.30	98691.00	221
ypr	-12.59	7.18	0.48
T/P/A	24.30	98692.00	221
ypr	-12.60	7.18	0.48
T/P/A	24.30	98701.00	220
ypr	-12.60	7.18	0.48
T/P/A	24.30	98698.00	221
ypr	-12.60	7.18	0.48
T/P/A	24.30	98695.00	221
ypr	-12.60	7.18	0.48
T/P/A	24.30	98698.00	221
ypr	-12.59	7.18	0.47
T/P/A	24.30	98695.00	221
ypr	-12.59	7.18	0.47
T/P/A	24.30	98693.00	221
ypr	-12.59	7.18	0.47
T/P/A	24.30	98689.00	221
ypr	-12.59	7.18	0.47
T/P/A	24.30	98694.00	221
ypr	-12.59	7.18	0.47
T/P/A	24.30	98687.00	221
ypr	-12.60	7.19	0.47
T/P/A	24.30	98693.00	221
ypr	-12.60	7.18	0.47
T/P/A	24.30	98696.00	221
ypr	-12.60	7.18	0.47
T/P/A	24.30	98693.00	221
ypr	-12.60	7.18	0.48
T/P/A	24.30	98694.00	221
ypr	-12.60	7.18	0.47
T/P/A	24.30	98701.00	220
ypr	-12.60	7.18	0.47
T/P/A	24.30	98700.00	220
ypr	-12.60	7.18	0.47
T/P/A	24.30	98693.00	221
ypr	-12.61	7.18	0.47
T/P/A	24.30	98703.00	220
ypr	-12.60	7.18	0.47
T/P/A	24.30	98691.00	221
ypr	-12.60	7.18	0.46
T/P/A	24.30	98695.00	221
ypr	-12.60	7.18	0.46
T/P/A	24.30	98695.00	221
ypr	-12.60	7.18	0.46
T/P/A	24.30	98695.00	221
ypr	-12.60	7.18	0.47
T/P/A	24.30	98699.00	220
ypr	-12.61	7.18	0.47
T/P/A	24.30	98694.00	221
ypr	-12.61	7.17	0.46
T/P/A	24.30	98694.00	221
ypr	-12.61	7.18	0.47
T/P/A	24.30	98687.00	221
ypr	-12.61	7.17	0.47
T/P/A	24.30	98702.00	220
ypr	-12.61	7.17	0.48
T/P/A	24.30	98695.00	221
ypr	-12.61	7.17	0.47
T/P/A	24.30	98698.00	221
ypr	-12.61	7.18	0.47
T/P/A	24.30	98698.00	221
ypr	-12.62	7.18	0.47
T/P/A	24.30	98693.00	221
ypr	-12.61	7.18	0.46
T/P/A	24.30	98695.00	221
ypr	-12.61	7.18	0.47
T/P/A	24.30	98696.00	221
ypr	-12.62	7.18	0.47
T/P/A	24.30	98693.00	221
ypr	-12.62	7.18	0.47
T/P/A	24.30	98697.00	221
ypr	-12.61	7.18	0.46
T/P/A	24.30	98691.00	221
ypr	-12.61	7.18	0.46
T/P/A	24.30	98694.00	221
ypr	-12.62	7.18	0.46
T/P/A	24.30	98691.00	221
ypr	-12.62	7.18	0.46
T/P/A	24.30	98697.00	221
ypr	-12.62	7.18	0.46
T/P/A	24.30	98695.00	221
ypr	-12.62	7.17	0.46
T/P/A	24.30	98692.00	221
ypr	-12.62	7.18	0.46
T/P/A	24.30	98688.00	221
ypr	-12.62	7.18	0.46
T/P/A	24.30	98692.00	221
ypr	-12.62	7.18	0.46
T/P/A	24.30	98697.00	221
ypr	-12.63	7.17	0.46
T/P/A	24.30	98700.00	220
ypr	-12.63	7.18	0.46
T/P/A	24.30	98694.00	221
ypr	-12.62	7.18	0.46
T/P/A	24.30	98693.00	221
ypr	-12.62	7.17	0.46
T/P/A	24.30	98697.00	221
ypr	-12.62	7.17	0.46
T/P/A	24.30	98700.00	220
ypr	-12.62	7.18	0.46
T/P/A	24.30	98695.00	221
ypr	-12.63	7.17	0.46
T/P/A	24.30	98701.00	220
ypr	-12.63	7.17	0.46
T/P/A	24.30	98697.00	221
ypr	-12.63	7.18	0.47
T/P/A	24.30	98703.00	220
ypr	-12.63	7.18	0.47
T/P/A	24.30	98699.00	220
ypr	-12.64	7.18	0.47
T/P/A	24.30	98703.00	220
ypr	-12.64	7.18	0.47
T/P/A	24.30	98706.00	220
ypr	-12.64	7.18	0.47
T/P/A	24.30	98698.00	221
ypr	-12.64	7.18	0.47
T/P/A	24.30	98703.00	220
ypr	-12.64	7.18	0.46
T/P/A	24.30	98697.00	221
ypr	-12.64	7.18	0.47
T/P/A	24.30	98695.00	221
ypr	-12.64	7.18	0.47
T/P/A	24.30	98697.00	221
ypr	-12.64	7.18	0.47
T/P/A	24.30	98701.00	220
ypr	-12.64	7.18	0.47
T/P/A	24.30	98699.00	220
ypr	-12.64	7.18	0.47
T/P/A	24.30	98702.00	220
ypr	-12.64	7.18	0.47
T/P/A	24.30	98701.00	220
ypr	-12.64	7.18	0.48
T/P/A	24.30	98697.00	221
ypr	-12.65	7.18	0.47
T/P/A	24.30	98698.00	221
ypr	-12.65	7.18	0.47
T/P/A	24.30	98703.00	220
ypr	-12.65	7.18	0.48
T/P/A	24.30	98700.00	220
ypr	-12.64	7.18	0.48
T/P/A	24.30	98697.00	221
ypr	-12.65	7.18	0.48
T/P/A	24.30	98697.00	221
ypr	-12.65	7.18	0.48
T/P/A	24.30	98695.00	221
ypr	-12.65	7.18	0.48
T/P/A	24.30	98695.00	221
ypr	-12.66	7.18	0.47
T/P/A	24.30	98691.00	221
ypr	-12.65	7.18	0.48
T/P/A	24.30	98693.00	221
ypr	-12.66	7.18	0.48
T/P/A	24.30	98699.00	220
ypr	-12.66	7.18	0.48
T/P/A	24.30	98693.00	221
ypr	-12.66	7.18	0.47
T/P/A	24.30	98691.00	221
ypr	-12.66	7.18	0.47
T/P/A	24.30	98698.00	221
ypr	-12.66	7.18	0.47
T/P/A	24.30	98697.00	221
ypr	-12.66	7.17	0.47
T/P/A	24.30	98697.00	221
ypr	-12.67	7.17	0.47
T/P/A	24.30	98702.00	220
ypr	-12.67	7.17	0.47
T/P/A	24.30	98696.00	221
ypr	-12.67	7.18	0.47
T/P/A	24.30	98697.00	221
ypr	-12.67	7.18	0.47
T/P/A	24.30	98700.00	220
ypr	-12.67	7.18	0.47
T/P/A	24.30	98692.00	221
ypr	-12.67	7.18	0.47
T/P/A	24.30	98691.00	221
ypr	-12.67	7.18	0.47
T/P/A	24.30	98690.00	221
ypr	-12.67	7.18	0.46
T/P/A	24.30	98698.00	221
ypr	-12.67	7.18	0.47
T/P/A	24.30	98697.00	221
ypr	-12.67	7.18	0.47
T/P/A	24.30	98699.00	220
ypr	-12.67	7.18	0.47
T/P/A	24.30	98693.00	221
ypr	-12.68	7.18	0.46
